bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton
bottlenecks/Clean clothes/Tops/solidtshirts612.jpg.txt,0.003707204,0.001981628,0.064908736,0.043827817,0.624138176,0.067000464,0.040171128,0.014179298,0.018948156,0.071441293,0.001631741,0.003828514,0.002267247,0.040580131,0.000519822,0.000868713,0.042153284,0.000426178,0.028413903,0.001047402,0.007702467,0.002285403,0.004983893,0.008689402,0.002626622,0.001304361,0.001899587,0.00233952,0.001975209,0.001461021,0.002411455,0.002439709,0.887840569,0.952148914,0.01885169,0.00064378,3.88E-06,0.000956015,0.02739572,0.016948845,0.020416092,0.864495516,0.00437745,0.199341983,0.045756623,0.050302405,0.014639693,0.88930124,0,0,0,0,0,0,0,0.001502773,0.005591866,0.024665475,0.003083968,0.00414546,0.018755827,0.00560279,0.000476494,0.00723364,0.009316903,0.983449519
bottlenecks/Clean clothes/Tops/graphictshirts972.jpg.txt,0.009629412,0.011060704,0.004496785,0.007287555,0.017367905,0.425539702,0.023237057,0.056101833,0.127732173,0.006477372,0.013157077,0.2342325,0.013336718,0.034190774,0.011950215,0.004202208,0.078660168,0.000856854,0.071927004,0.002803157,0.057543077,0.083448552,0.010580961,0.035254907,0.00715279,0.00051434,0.003901817,0.026470862,0.001874202,0.001691119,0.001327261,0.017598186,0.598394752,0.954477072,0.002371706,0.00268444,0.000331734,0.002910234,0.037224788,0.057088979,0.052513592,0.843022883,0.00523402,0.041286949,0.093123533,0.181755617,0.050204415,0.674916446,0,0,0,0,0,0,0,0.000741852,0.003833001,0.040275268,0.012523863,0.005541696,0.025495496,0.014293437,0.000622042,0.003380953,0.029435325,0.967183769
bottlenecks/Clean clothes/Tops/longsleevetshirts36.jpg.txt,0.00007307,4.63E-05,0.990680397,0.001714275,0.00034284,0.000146209,0.004605312,7.07E-05,0.001608884,0.000121462,3.92E-05,2.42E-05,0.000217125,0.000294321,1.34E-05,2.19E-06,0.073129714,0.000126137,0.012477013,0.000940043,0.007074735,0.000601311,0.000466048,0.001523202,0.000147803,0.000582366,0.000050051,0.000894859,0.002626066,0.000284535,0.001244506,0.002139897,0.895691752,0.177706987,0.708559156,0.02468862,0.054369174,0.002245998,0.032429993,0.106085993,0.007039462,0.810656965,0.076086775,0.141527742,0.011284902,0.202637255,0.390893161,0.395184666,0,0,0,0,0,0,0,0.001726646,0.001747297,0.034480114,0.018002937,0.010570254,0.016170753,0.01851693,0.001343883,0.082966812,0.003592139,0.913441062
bottlenecks/Clean clothes/Tops/solidtshirts47.jpg.txt,0.004885305,0.002422623,0.235787973,0.096635588,0.012189205,0.006885318,0.07841754,0.013559928,0.084233783,0.010358961,0.005936675,0.019330194,0.293626517,0.131567091,0.003967572,0.000195711,0.056910399,0.00042089,0.006586085,0.001926468,0.011238536,0.002844356,0.002629826,0.005603393,0.000615453,0.001855495,0.002487041,0.006574952,0.00315377,0.000408223,0.002539588,0.00420468,0.89000088,0.128838047,0.865798056,2.95E-05,0.00034894,0.00038855,0.004596813,0.067964479,0.041230235,0.941380203,0.065131016,0.119862229,0.223942712,0.165879265,0.046186857,0.563991249,0,0,0,0,0,0,0,0.004405526,0.008011494,0.008269256,0.013589333,0.007745345,0.01410944,0.007616743,0.000500211,0.055792719,0.02721956,0.916987717
bottlenecks/Clean clothes/Tops/stripedtshirts121.jpg.txt,0.132577106,0.015431303,0.480543852,0.00602925,0.196871653,0.086538032,0.029274585,0.000982907,0.001382516,0.001983225,0.002768459,0.027649565,0.000903112,0.006037524,0.00668724,0.004339675,0.261652976,0.003524995,0.365615934,0.006384912,0.036053833,0.003517862,0.002465626,0.000619962,0.052882355,0.003634587,0.00176443,0.071190044,0.000208133,0.001513325,0.111303419,0.000535561,0.077132046,0.918173671,0.003684982,0.001947417,9.61E-05,0.057849936,0.01824788,0.001665303,0.02858928,0.770444572,0.003351788,0.067892976,0.154755607,0.197529987,0.009446043,0.638268352,0,0,0,0,0,0,0,0.000444318,0.001274431,0.901641727,0.059775814,0.013268611,0.045524627,0.009977337,0.000419332,0.000512689,0.0010023,0.998485029
bottlenecks/Clean clothes/Tops/plainshirts247.jpg.txt,0.220572427,0.004513761,0.000691078,0.001140007,0.026233334,0.605933309,0.011829083,0.008649647,0.021350851,0.000458677,0.044703458,0.000306792,0.00056279,0.050467745,0.00028095,0.002306118,0.001391794,0.000724632,0.000764932,0.000129176,0.001040961,0.001113413,0.001180412,0.000162483,1.85E-05,0.000370191,2.01E-06,0.000524004,9.94E-05,0.000115678,8.60E-05,5.07E-05,0.992225766,1.63E-06,7.55E-06,0.014623086,0.985352337,1.26E-07,1.52E-05,0,0,0,0,0,0,0,0,0,0.161727309,0.601660669,0.003797353,0.160478622,0.019144921,0.953004777,0.046995245,0.003342689,0.002485708,0.011593067,0.021518556,0.015245951,0.005492178,0.0143545,0.003750701,0.177625179,0.003197015,0.819177747
bottlenecks/Clean clothes/Tops/graphictshirts382.jpg.txt,0.017124346,0.012595191,0.019294445,0.002265592,0.000315483,0.0095482,0.002060997,0.060351897,0.144172356,0.001225559,0.534960806,0.111604922,0.055869311,0.017612077,0.01006145,0.0009374,0.153266683,0.0004041,0.004650943,0.000178717,0.010174182,0.009114026,0.00030381,0.00051608,0.000107798,0.000671852,7.03E-05,0.007634076,0.000199276,0.001430379,0.000531152,0.003303149,0.80744344,0.862647057,0.028812582,0.042996936,0.000342864,0.005745103,0.05945541,0.008742008,0.150108889,0.804433942,0.039319109,0.063521355,0.073683098,0.202426493,0.057955302,0.665935159,0,0,0,0,0,0,0,0.001014017,0.002013783,0.0027004,0.009446225,0.003839109,0.024248637,0.021238137,7.59E-05,0.006808342,0.002824605,0.990367055
bottlenecks/Clean clothes/Tops/solidtshirts538.jpg.txt,0.000633583,0.000219232,0.975628614,0.002251169,0.004481709,0.000863178,0.002999663,0.001618558,0.005813406,0.000685838,0.000707819,0.000177532,0.000143442,0.003465264,0.000199578,0.000111305,0.336995274,0.000298602,0.022974232,0.009008927,0.013433149,0.005221034,0.00022243,0.000774628,0.005073349,0.011766542,0.000142453,0.003110565,0.002113507,0.002171081,0.000217286,0.005523647,0.5809533,0.78579098,0.036301907,0.0151545,0.000491613,0.016266286,0.145994693,0.073503219,0.329345524,0.707492113,0.032517437,0.059998389,0.042750441,0.1473452,0.016776105,0.793128252,0,0,0,0,0,0,0,0.001542208,0.002543408,0.024064776,0.01328081,0.005756725,0.010124733,0.003124302,0.000517059,0.014241187,0.00416451,0.981594324
bottlenecks/Clean clothes/Tops/polos276.jpg.txt,0.012494903,0.005903379,0.009298964,0.022240738,0.705679357,0.05908028,0.081404612,0.036806114,0.024409138,0.013421166,0.002694271,0.003085026,0.001430528,0.020878121,0.000179013,0.000994545,0.070300892,0.005226569,0.578294039,0.002311102,0.006756462,0.003075015,0.00425303,0.002341759,0.010449216,0.007445758,0.000457038,0.012836292,0.00228938,0.006286194,0.011033983,0.002235089,0.274408042,0.296793431,0.067863092,0.001237144,3.35E-05,0.004752313,0.629320562,0.008368282,0.090204887,0.246706113,0.00849883,0.113416046,0.083360575,0.114099182,0.032465324,0.770074964,0,0,0,0,0,0,0,0.003671801,0.006154436,0.035876785,0.006670148,0.012539339,0.007784019,0.011860468,0.000194302,0.004413019,0.003217169,0.992369771
bottlenecks/Clean clothes/Tops/solidtshirts253.jpg.txt,0.033596788,0.066356845,0.001166846,0.000740724,0.864450514,0.013870445,0.004033151,0.004107195,0.002291923,0.002986615,0.001433462,0.000116277,0.00073253,0.003906671,1.89E-05,0.000191172,0.036158528,0.006046178,0.065490745,0.004540599,0.006713963,0.009932914,0.019712782,0.003453666,0.015619902,0.021871768,0.000446075,0.005950601,0.001283158,0.004542921,0.000854746,0.002839229,0.794542193,0.9566589,0.032296863,0.000303864,4.32E-06,0.001407765,0.009328367,0.028959772,0.08115533,0.94596374,0.007574434,0.307039768,0.02556316,0.207287043,0.092819877,0.674329937,0,0,0,0,0,0,0,0.002078578,0.005900372,0.010096676,0.005067576,0.007004578,0.004139614,0.005270726,0.00041548,0.010448212,0.005216064,0.984335661
bottlenecks/Clean clothes/Tops/graphictshirts1456.jpg.txt,0.004078598,0.000672156,0.835143149,0.004371926,0.019316295,0.009629568,0.077399775,0.010639177,0.007280928,0.005760633,0.001639526,0.0037374,0.005849993,0.012422645,0.001182838,0.000875416,0.278335363,0.007426277,0.111880869,0.019787507,0.045776252,0.009711441,0.001310511,0.008339241,0.010784394,0.001911322,0.004114452,0.018200064,0.00882513,0.00428335,0.036671151,0.405854017,0.026788639,0.963523507,0.022083854,7.62E-05,2.36E-06,0.000806111,0.013507946,0.090830542,0.841658533,0.910119832,0.002925901,0.159529001,0.162142143,0.129935429,0.046456672,0.661465764,0,0,0,0,0,0,0,0.007968902,0.003426781,0.012519623,0.002941751,0.022591306,0.011835423,0.006612238,0.000586654,0.006217234,0.004564737,0.989217997
bottlenecks/Clean clothes/Tops/polos160.jpg.txt,0.256417304,0.01428797,0.568082094,0.0006365,0.075652666,0.034641203,0.033982586,0.003495446,0.005228424,0.000375578,5.96E-05,0.001359124,0.000383669,0.000865339,0.00028361,0.004248944,0.191130936,0.002913207,0.395510525,0.000137659,0.122204624,0.005101946,0.000331773,1.69E-05,0.00393363,0.047366012,0.002044098,0.030898759,0.000298146,0.000125421,0.000410698,0.0000222,0.197553471,0.593466103,0.083101563,0.036061574,0.267937928,0.003027937,0.016404871,0.003684135,0.029901104,0.569656849,0.031980444,0.045255002,0.103687152,0.226572126,0.224680066,0.445060581,0,0,0,0,0,0,0,1.91E-05,0.000448445,0.393447459,0.115114942,0.026388992,0.013758849,0.011011422,0.009944767,0.020599444,0.002168283,0.977232277
bottlenecks/Clean clothes/Tops/graphictshirts707.jpg.txt,0.002116267,0.000634448,0.918351352,0.002149499,0.033098109,0.001758264,0.029165415,0.002363495,0.002959925,0.00169295,0.000799378,0.000395524,0.000569818,0.002997032,0.000305888,0.000642678,0.550648987,0.015922755,0.056508493,0.014055212,0.104494959,0.042098682,0.010200248,0.021080509,0.016691934,0.013188398,0.019889157,0.037306186,0.005006993,0.004102074,0.033830337,0.012874415,0.042100608,0.976771653,0.009610515,0.000167311,0.000001896,0.006281853,0.007166729,0.321113199,0.736967504,0.971650779,0.00613722,0.036184676,0.092357196,0.130086407,0.084215812,0.6933406,0,0,0,0,0,0,0,0.005627076,0.004024957,0.025741179,0.00365567,0.007447452,0.012844169,0.00303712,0.000720633,0.013722586,0.004053406,0.982224047
bottlenecks/Clean clothes/Tops/graphictshirts595.jpg.txt,0.003682721,0.000487969,0.70778048,0.0038306,0.048478521,0.007932066,0.184232086,0.00152564,0.003844387,0.004163434,0.007454643,0.001005295,0.00706483,0.015905755,0.000740123,0.001871415,0.806067467,0.009780233,0.028204231,0.007325084,0.017303361,0.035906747,0.004923647,0.003166329,0.002656149,0.003692822,0.009122685,0.003405142,0.001802094,0.001942861,0.011880172,0.002526826,0.05029425,0.987101436,0.01065854,0.000543705,4.82E-05,3.56E-05,0.001612339,0.749450088,0.279683173,0.98409158,0.009538591,0.066739835,0.19250451,0.085037611,0.083705217,0.638752699,0,0,0,0,0,0,0,0.000554287,0.001078364,0.006029223,0.003743473,0.001981259,0.015052361,0.002433521,0.000677539,0.007381803,0.000763215,0.991855025
bottlenecks/Clean clothes/Tops/solidtshirts39.jpg.txt,0.00187152,0.0005856,0.881598949,0.000507667,0.006021105,0.017053707,0.027698748,0.00840162,0.042052433,0.000968489,2.61E-05,0.002284528,0.000761971,0.009776454,0.000130947,0.000260074,0.20873329,0.00710439,0.004502048,0.003784378,0.046312571,0.023097782,0.008741884,0.011599306,0.001381814,0.000951606,0.004510196,0.004816983,0.001840272,0.000476102,0.035809431,0.010184996,0.626152992,0.995418668,0.004051227,0.000163709,7.00E-05,0.000142315,0.000154038,0.034716431,0.107962027,0.980089068,0.021604968,0.03514377,0.348435551,0.075630248,0.076010317,0.499923825,0,0,0,0,0,0,0,0.000491263,0.004643294,0.012017209,0.007181987,0.006762714,0.020175362,0.016813317,0.00055838,0.002903759,0.009481545,0.987614751
bottlenecks/Clean clothes/Tops/graphictshirts699.jpg.txt,0.002817107,0.010941795,0.517738879,0.020514362,0.113750361,0.037334796,0.123791769,0.032815259,0.015246723,0.01539495,0.003084648,0.014744928,0.029655563,0.05237896,0.003188863,0.006601015,0.816267788,0.000509531,0.09413188,0.000904316,0.016956776,0.002303955,0.003435647,0.004519847,0.001302811,0.002827925,0.001089919,0.005291055,0.002153634,0.001083688,0.00047982,0.010029211,0.036712281,0.993229032,0.004577628,0.000176832,0.000000764,0.000185922,0.001829883,0.344932944,0.226660207,0.951320946,0.004050504,0.093490668,0.126092255,0.052738912,0.059375919,0.761792958,0,0,0,0,0,0,0,0.001784162,0.002042521,0.011319767,0.001790227,0.010703008,0.006014689,0.004244156,0.000680648,0.006575703,0.002566893,0.990857422
bottlenecks/Clean clothes/Tops/printedshirts31.jpg.txt,0.029574668,0.003856239,0.002377605,0.003384054,0.0449236,0.606155217,0.039903022,0.000879518,0.005887487,0.011428973,0.016927145,0.090625703,0.004321025,0.138053864,0.000258037,0.001443853,0.002803993,0.000847056,0.008090815,0.000421213,0.000715422,0.001425996,0.00106622,9.15E-05,0.000256676,0.001876719,9.62E-06,0.00014232,0.00024409,3.29E-05,0.000050703,2.54E-05,0.981899381,5.86E-05,0.000394716,0.048580151,0.950925767,5.99E-06,0.00003474,0,0,0,0,0,0,0,0,0,0.260933071,0.129672959,0.001654725,0.353965223,0.01246166,0.818414688,0.181585312,0.002635091,0.002258526,0.039088957,0.155328274,0.127204046,0.197615385,0.034170702,0.010569841,0.044560455,0.00373713,0.951702476
bottlenecks/Clean clothes/Tops/solidtshirts239.jpg.txt,0.00965829,0.003998086,0.06918487,0.051348653,0.176807791,0.309659928,0.075836517,0.031834707,0.065640181,0.025521061,0.007608605,0.060234584,0.066115201,0.038796317,0.002162595,0.005592674,0.102685303,0.00157412,0.041726537,0.002578135,0.022893274,0.006638096,0.00475876,0.008425484,0.003900638,0.001886251,0.004315983,0.005959505,0.003291522,0.001825478,0.001331362,0.00403947,0.782170057,0.991302848,0.003167791,0.00031778,0.000000931,0.000120162,0.005090504,0.034728289,0.054658324,0.943764806,0.011116497,0.144794777,0.112732768,0.165510252,0.119282886,0.602474093,0,0,0,0,0,0,0,0.002837302,0.010872098,0.017552741,0.004842959,0.012896632,0.017701864,0.025089346,0.000610969,0.003632391,0.004048938,0.992318749
bottlenecks/Clean clothes/Tops/solidtshirts636.jpg.txt,0.075927168,0.015648313,0.021876952,0.010894705,0.054132555,0.067788474,0.007890882,0.104946591,0.128431544,0.06051179,0.01843806,0.111896336,0.01215399,0.004832081,0.008837874,0.295792699,0.035920437,0.001568661,0.014207372,0.001656204,0.013503478,0.011919984,0.011653567,0.002551491,0.002656802,0.00142437,0.00773497,0.005910484,0.000444399,0.000326888,0.009341943,0.011389366,0.867789626,0.987883508,0.000781782,0.001855766,4.88E-06,0.000286088,0.009188048,0.070429288,0.053982019,0.859582841,0.008683232,0.14453207,0.10851159,0.073675104,0.050095607,0.767717719,0,0,0,0,0,0,0,0.001527377,0.00493363,0.013030746,0.006812728,0.001228895,0.033840738,0.003715836,0.000315555,0.004098551,0.002543562,0.993357837
bottlenecks/Clean clothes/Tops/graphictshirts1170.jpg.txt,0.010418404,0.002814927,0.001872267,0.001535027,0.001889243,0.03775299,0.022090873,0.043622915,0.007868815,0.00189949,0.098846108,0.413382888,0.17925334,0.082090855,0.060750332,0.033911571,0.170090169,0.00215445,0.13228105,0.00608888,0.018122993,0.01066565,0.020361973,0.014993801,0.006162311,0.000728504,0.013054473,0.033764891,0.004485773,0.023702214,0.413369,0.106379427,0.023594454,0.985771954,0.008420319,0.000315499,3.35E-05,0.001274559,0.00418421,0.89589566,0.67492795,0.977215111,0.00266298,0.01450161,0.144421712,0.206822872,0.117865399,0.530890107,0,0,0,0,0,0,0,0.001411589,0.010497533,0.006120817,0.001699406,0.004037888,0.006367437,0.008302105,0.000344588,0.01645706,0.009196688,0.97434628
bottlenecks/Clean clothes/Tops/graphictshirts786.jpg.txt,0.003066842,0.001116319,0.401847184,0.008704037,0.020190494,0.01057253,0.336894214,0.016190117,0.017222721,0.010263278,0.002446775,0.006358675,0.037872668,0.114700563,0.010679615,0.001873972,0.34784162,0.003470083,0.043078706,0.00716419,0.064233013,0.01928382,0.013260365,0.023866631,0.057628747,0.004017643,0.018860048,0.084524542,0.014865441,0.005951546,0.043075338,0.215450242,0.033427924,0.973844528,0.023360144,0.000165965,2.12E-05,0.001058015,0.00155006,0.872696221,0.330055744,0.983521342,0.01023671,0.035237074,0.236002743,0.218711868,0.056382034,0.488903314,0,0,0,0,0,0,0,0.001402167,0.008134509,0.012363483,0.003966142,0.004529563,0.011095488,0.015640119,0.001101822,0.023537088,0.033342458,0.94312048
bottlenecks/Clean clothes/Tops/solidtshirts567.jpg.txt,0.128716469,0.018361671,0.236090183,0.028566899,0.062904716,0.072639555,0.131014556,0.062801682,0.055400934,0.011685333,0.05759709,0.054890905,0.015920753,0.050315999,0.009804236,0.003289067,0.064862087,0.014347438,0.066932514,0.008180711,0.073353559,0.051906742,0.027266253,0.035513368,0.008819311,0.002233106,0.01210676,0.015343895,0.002077161,0.003511454,0.016330097,0.016894324,0.580321193,0.991874278,0.001182659,0.000269416,7.61E-07,0.000139399,0.006533484,0.027330456,0.223030761,0.948976517,0.012934047,0.130786255,0.05509631,0.048271015,0.040680621,0.855952084,0,0,0,0,0,0,0,0.001207868,0.004243177,0.013327505,0.003135189,0.002381929,0.011249482,0.007661694,0.000180598,0.003816604,0.001370975,0.994812489
bottlenecks/Clean clothes/Tops/graphictshirts417.jpg.txt,0.007116813,0.001097799,0.888520658,0.002740439,0.027644768,0.002428404,0.042198043,0.004502103,0.001928767,0.00305744,0.001776816,0.000381963,0.000607462,0.014718645,0.000649024,0.000630899,0.576482177,0.001301062,0.113432095,0.004384227,0.083715715,0.015152676,0.004923408,0.022208575,0.017718788,0.009662798,0.006307774,0.064495824,0.008859964,0.011710353,0.013520272,0.005224364,0.040899899,0.991754055,0.00621911,2.11E-05,3.81E-07,0.001153706,0.000851644,0.241456211,0.325458437,0.961584151,0.00459702,0.06210598,0.099507473,0.203069001,0.046017733,0.651405811,0,0,0,0,0,0,0,0.002056858,0.002955271,0.009632587,0.002414246,0.001832849,0.005199619,0.00304946,0.00028979,0.004450362,0.002255938,0.993293762
bottlenecks/Clean clothes/Tops/denimshirts32.jpg.txt,0.156821325,0.011238055,3.39E-05,2.18E-05,0.019842068,0.79833895,0.000832104,0.000418454,0.003340095,0.000144586,0.007487,0.000376478,4.37E-05,0.000802855,2.74E-06,0.000256036,0.019816324,0.010723965,0.030940989,0.000058184,0.006604223,0.003883237,0.012470996,0.000963937,0.000406165,0.003833007,0.000167715,0.001596202,0.000138668,0.00031393,4.65E-05,0.000261686,0.90777421,2.04E-05,9.32E-06,0.003835373,0.996118307,4.53E-08,1.66E-05,0,0,0,0,0,0,0,0,0,0.055175707,0.357581645,0.000174394,0.074898072,0.00236309,0.839483202,0.160516858,0.000833622,0.01054909,0.040277571,0.627461672,0.117595457,0.019789616,0.037205409,0.114536054,0.025267487,0.000308007,0.974424481
bottlenecks/Clean clothes/Tops/solidtshirts473.jpg.txt,0.0096725,0.013987715,0.175104022,0.088728666,0.042685293,0.027116023,0.024773881,0.029964048,0.072846301,0.086579993,0.010148697,0.110384285,0.23177965,0.071338058,0.00280816,0.002082638,0.123452105,0.002060503,0.025263982,0.005267684,0.017356744,0.008152433,0.017571626,0.008902168,0.005937603,0.001709733,0.009968794,0.010933428,0.010138148,0.002930991,0.009091054,0.030662213,0.710600793,0.996657848,0.00164356,3.31E-05,5.20E-07,0.000195953,0.001469026,0.057655513,0.05486026,0.907711804,0.012687306,0.093490467,0.117798872,0.10772454,0.144722417,0.629754186,0,0,0,0,0,0,0,0.001107627,0.01155438,0.01639501,0.004020543,0.004608575,0.006889628,0.011785883,0.000259903,0.007600899,0.010054806,0.98234427
bottlenecks/Clean clothes/Tops/graphictshirts54.jpg.txt,0.003957209,0.00059461,0.106364042,0.040176351,0.772366464,0.010124207,0.008589828,0.00757723,0.003478643,0.01678093,0.001438799,0.017875986,0.000938631,0.009110696,0.000210622,0.000415781,0.212570548,0.00062186,0.658586025,0.000630406,0.033837259,0.001050459,0.001843141,0.000841344,0.001772869,0.000276376,0.0005202,0.01149881,0.000951749,0.006059447,0.004978627,0.005426082,0.058534719,0.969832599,0.004023539,0.000182259,4.93E-07,0.000642793,0.025318349,0.019970914,0.756856263,0.73081255,0.003965748,0.149753511,0.044234723,0.044851389,0.035653953,0.875259996,0,0,0,0,0,0,0,0.000766113,0.00110104,0.03092383,0.009317,0.004543788,0.007854421,0.004712202,0.000350308,0.009632591,0.002913853,0.98745358
bottlenecks/Clean clothes/Tops/solidtshirts23.jpg.txt,0.003039436,0.002586813,0.005397605,0.231041148,0.015433128,0.033932246,0.041005936,0.018677115,0.02917737,0.01408249,0.020960446,0.255882204,0.160792336,0.159464076,0.008178374,0.000349257,0.018380247,8.44E-05,0.001388451,0.000229677,0.000732112,0.001882979,0.005935047,7.15E-05,0.000205415,0.000183584,5.35E-05,0.003052415,0.00059841,6.81E-05,0.000667476,0.003527604,0.962939084,0.001925379,0.788360238,0.004575503,0.164306685,0.00019908,0.040633123,0.020936426,0.016874222,0.127390325,0.68777293,0.131910637,0.017268252,0.021610387,0.063389577,0.897731781,0,0,0,0,0,0,0,0.001757285,0.001197504,0.011833026,0.010193416,0.004951039,0.035360429,0.003561649,0.0002511,0.080101848,0.089706227,0.83019191
